customer_id,signup_date,due_date,amount,plan_freq,first_outcome,fail_reason,charge_id
265,2024-02-19,2025-01-14,191.88,monthly,success,NONE,6118
265,2024-02-19,2025-02-13,191.88,monthly,fail,NSF,6119
265,2024-02-19,2025-03-15,191.88,monthly,fail,NSF,6120
265,2024-02-19,2025-04-14,191.88,monthly,fail,NSF,6121
265,2024-02-19,2025-05-14,191.88,monthly,fail,NSF,6122
265,2024-02-19,2025-06-13,191.88,monthly,success,NONE,6123
266,2024-01-11,2024-01-18,78.22,weekly,success,NONE,6124
266,2024-01-11,2024-01-25,78.22,weekly,fail,NSF,6125
266,2024-01-11,2024-02-01,78.22,weekly,success,NONE,6126
266,2024-01-11,2024-02-08,78.22,weekly,fail,NSF,6127
266,2024-01-11,2024-02-15,78.22,weekly,success,NONE,6128
266,2024-01-11,2024-02-22,78.22,weekly,success,NONE,6129
266,2024-01-11,2024-02-29,78.22,weekly,success,NONE,6130
266,2024-01-11,2024-03-07,78.22,weekly,success,NONE,6131
266,2024-01-11,2024-03-14,78.22,weekly,fail,NSF,6132
266,2024-01-11,2024-03-21,78.22,weekly,success,NONE,6133
266,2024-01-11,2024-03-28,78.22,weekly,success,NONE,6134
266,2024-01-11,2024-04-04,78.22,weekly,success,NONE,6135
266,2024-01-11,2024-04-11,78.22,weekly,success,NONE,6136
266,2024-01-11,2024-04-18,78.22,weekly,success,NONE,6137
266,2024-01-11,2024-04-25,78.22,weekly,success,NONE,6138
266,2024-01-11,2024-05-02,78.22,weekly,success,NONE,6139
266,2024-01-11,2024-05-09,78.22,weekly,success,NONE,6140
266,2024-01-11,2024-05-16,78.22,weekly,success,NONE,6141
266,2024-01-11,2024-05-23,78.22,weekly,success,NONE,6142
266,2024-01-11,2024-05-30,78.22,weekly,success,NONE,6143
266,2024-01-11,2024-06-06,78.22,weekly,fail,NSF,6144
266,2024-01-11,2024-06-13,78.22,weekly,success,NONE,6145
266,2024-01-11,2024-06-20,78.22,weekly,success,NONE,6146
266,2024-01-11,2024-06-27,78.22,weekly,fail,NSF,6147
266,2024-01-11,2024-07-04,78.22,weekly,success,NONE,6148
266,2024-01-11,2024-07-11,78.22,weekly,fail,NSF,6149
266,2024-01-11,2024-07-18,78.22,weekly,fail,NSF,6150
266,2024-01-11,2024-07-25,78.22,weekly,success,NONE,6151
266,2024-01-11,2024-08-01,78.22,weekly,fail,NSF,6152
266,2024-01-11,2024-08-08,78.22,weekly,fail,NSF,6153
266,2024-01-11,2024-08-15,78.22,weekly,success,NONE,6154
266,2024-01-11,2024-08-22,78.22,weekly,success,NONE,6155
266,2024-01-11,2024-08-29,78.22,weekly,success,NONE,6156
266,2024-01-11,2024-09-05,78.22,weekly,success,NONE,6157
266,2024-01-11,2024-09-12,78.22,weekly,fail,NSF,6158
266,2024-01-11,2024-09-19,78.22,weekly,success,NONE,6159
266,2024-01-11,2024-09-26,78.22,weekly,success,NONE,6160
266,2024-01-11,2024-10-03,78.22,weekly,success,NONE,6161
266,2024-01-11,2024-10-10,78.22,weekly,success,NONE,6162
266,2024-01-11,2024-10-17,78.22,weekly,fail,NSF,6163
266,2024-01-11,2024-10-24,78.22,weekly,success,NONE,6164
266,2024-01-11,2024-10-31,78.22,weekly,fail,NSF,6165
266,2024-01-11,2024-11-07,78.22,weekly,success,NONE,6166
266,2024-01-11,2024-11-14,78.22,weekly,success,NONE,6167
266,2024-01-11,2024-11-21,78.22,weekly,fail,NSF,6168
266,2024-01-11,2024-11-28,78.22,weekly,fail,NSF,6169
266,2024-01-11,2024-12-05,78.22,weekly,success,NONE,6170
266,2024-01-11,2024-12-12,78.22,weekly,success,NONE,6171
266,2024-01-11,2024-12-19,78.22,weekly,fail,NSF,6172
266,2024-01-11,2024-12-26,78.22,weekly,success,NONE,6173
266,2024-01-11,2025-01-02,78.22,weekly,fail,NSF,6174
266,2024-01-11,2025-01-09,78.22,weekly,fail,NSF,6175
266,2024-01-11,2025-01-16,78.22,weekly,fail,NSF,6176
266,2024-01-11,2025-01-23,78.22,weekly,success,NONE,6177
266,2024-01-11,2025-01-30,78.22,weekly,success,NONE,6178
266,2024-01-11,2025-02-06,78.22,weekly,fail,NSF,6179
266,2024-01-11,2025-02-13,78.22,weekly,success,NONE,6180
266,2024-01-11,2025-02-20,78.22,weekly,success,NONE,6181
266,2024-01-11,2025-02-27,78.22,weekly,success,NONE,6182
266,2024-01-11,2025-03-06,78.22,weekly,success,NONE,6183
266,2024-01-11,2025-03-13,78.22,weekly,fail,NSF,6184
266,2024-01-11,2025-03-20,78.22,weekly,success,NONE,6185
266,2024-01-11,2025-03-27,78.22,weekly,fail,NSF,6186
266,2024-01-11,2025-04-03,78.22,weekly,success,NONE,6187
266,2024-01-11,2025-04-10,78.22,weekly,fail,NSF,6188
266,2024-01-11,2025-04-17,78.22,weekly,fail,NSF,6189
266,2024-01-11,2025-04-24,78.22,weekly,success,NONE,6190
266,2024-01-11,2025-05-01,78.22,weekly,fail,NSF,6191
266,2024-01-11,2025-05-08,78.22,weekly,success,NONE,6192
266,2024-01-11,2025-05-15,78.22,weekly,success,NONE,6193
266,2024-01-11,2025-05-22,78.22,weekly,fail,NSF,6194
266,2024-01-11,2025-05-29,78.22,weekly,fail,CARD,6195
266,2024-01-11,2025-06-05,78.22,weekly,success,NONE,6196
266,2024-01-11,2025-06-12,78.22,weekly,fail,CARD,6197
266,2024-01-11,2025-06-19,78.22,weekly,fail,CARD,6198
267,2024-05-29,2024-06-28,18.86,monthly,fail,NSF,6199
267,2024-05-29,2024-07-28,18.86,monthly,success,NONE,6200
267,2024-05-29,2024-08-27,18.86,monthly,success,NONE,6201
267,2024-05-29,2024-09-26,18.86,monthly,success,NONE,6202
267,2024-05-29,2024-10-26,18.86,monthly,success,NONE,6203
267,2024-05-29,2024-11-25,18.86,monthly,fail,NSF,6204
267,2024-05-29,2024-12-25,18.86,monthly,success,NONE,6205
267,2024-05-29,2025-01-24,18.86,monthly,success,NONE,6206
267,2024-05-29,2025-02-23,18.86,monthly,success,NONE,6207
267,2024-05-29,2025-03-25,18.86,monthly,fail,NSF,6208
267,2024-05-29,2025-04-24,18.86,monthly,success,NONE,6209
267,2024-05-29,2025-05-24,18.86,monthly,success,NONE,6210
267,2024-05-29,2025-06-23,18.86,monthly,success,NONE,6211
268,2024-04-27,2024-05-04,122.64,weekly,fail,NSF,6212
268,2024-04-27,2024-05-11,122.64,weekly,success,NONE,6213
268,2024-04-27,2024-05-18,122.64,weekly,fail,NSF,6214
268,2024-04-27,2024-05-25,122.64,weekly,success,NONE,6215
268,2024-04-27,2024-06-01,122.64,weekly,success,NONE,6216
268,2024-04-27,2024-06-08,122.64,weekly,fail,NSF,6217
268,2024-04-27,2024-06-15,122.64,weekly,success,NONE,6218
268,2024-04-27,2024-06-22,122.64,weekly,success,NONE,6219
268,2024-04-27,2024-06-29,122.64,weekly,success,NONE,6220
268,2024-04-27,2024-07-06,122.64,weekly,success,NONE,6221
268,2024-04-27,2024-07-13,122.64,weekly,success,NONE,6222
268,2024-04-27,2024-07-20,122.64,weekly,fail,NSF,6223
268,2024-04-27,2024-07-27,122.64,weekly,success,NONE,6224
268,2024-04-27,2024-08-03,122.64,weekly,success,NONE,6225
268,2024-04-27,2024-08-10,122.64,weekly,success,NONE,6226
268,2024-04-27,2024-08-17,122.64,weekly,fail,NSF,6227
268,2024-04-27,2024-08-24,122.64,weekly,success,NONE,6228
268,2024-04-27,2024-08-31,122.64,weekly,success,NONE,6229
268,2024-04-27,2024-09-07,122.64,weekly,success,NONE,6230
268,2024-04-27,2024-09-14,122.64,weekly,success,NONE,6231
268,2024-04-27,2024-09-21,122.64,weekly,success,NONE,6232
268,2024-04-27,2024-09-28,122.64,weekly,success,NONE,6233
268,2024-04-27,2024-10-05,122.64,weekly,success,NONE,6234
268,2024-04-27,2024-10-12,122.64,weekly,success,NONE,6235
268,2024-04-27,2024-10-19,122.64,weekly,success,NONE,6236
268,2024-04-27,2024-10-26,122.64,weekly,success,NONE,6237
268,2024-04-27,2024-11-02,122.64,weekly,fail,NSF,6238
268,2024-04-27,2024-11-09,122.64,weekly,success,NONE,6239
268,2024-04-27,2024-11-16,122.64,weekly,success,NONE,6240
268,2024-04-27,2024-11-23,122.64,weekly,success,NONE,6241
268,2024-04-27,2024-11-30,122.64,weekly,fail,NSF,6242
268,2024-04-27,2024-12-07,122.64,weekly,success,NONE,6243
268,2024-04-27,2024-12-14,122.64,weekly,success,NONE,6244
268,2024-04-27,2024-12-21,122.64,weekly,fail,CARD,6245
268,2024-04-27,2024-12-28,122.64,weekly,fail,CARD,6246
268,2024-04-27,2025-01-04,122.64,weekly,fail,CARD,6247
268,2024-04-27,2025-01-11,122.64,weekly,success,NONE,6248
268,2024-04-27,2025-01-18,122.64,weekly,fail,CARD,6249
268,2024-04-27,2025-01-25,122.64,weekly,fail,CARD,6250
268,2024-04-27,2025-02-01,122.64,weekly,success,NONE,6251
268,2024-04-27,2025-02-08,122.64,weekly,success,NONE,6252
268,2024-04-27,2025-02-15,122.64,weekly,fail,CARD,6253
268,2024-04-27,2025-02-22,122.64,weekly,fail,CARD,6254
268,2024-04-27,2025-03-01,122.64,weekly,fail,CARD,6255
268,2024-04-27,2025-03-08,122.64,weekly,fail,NSF,6256
268,2024-04-27,2025-03-15,122.64,weekly,fail,NSF,6257
268,2024-04-27,2025-03-22,122.64,weekly,fail,CARD,6258
268,2024-04-27,2025-03-29,122.64,weekly,fail,CARD,6259
268,2024-04-27,2025-04-05,122.64,weekly,fail,CARD,6260
268,2024-04-27,2025-04-12,122.64,weekly,success,NONE,6261
268,2024-04-27,2025-04-19,122.64,weekly,fail,CARD,6262
268,2024-04-27,2025-04-26,122.64,weekly,fail,CARD,6263
268,2024-04-27,2025-05-03,122.64,weekly,success,NONE,6264
268,2024-04-27,2025-05-10,122.64,weekly,fail,NSF,6265
268,2024-04-27,2025-05-17,122.64,weekly,fail,CARD,6266
268,2024-04-27,2025-05-24,122.64,weekly,success,NONE,6267
268,2024-04-27,2025-05-31,122.64,weekly,fail,CARD,6268
268,2024-04-27,2025-06-07,122.64,weekly,fail,CARD,6269
268,2024-04-27,2025-06-14,122.64,weekly,fail,CARD,6270
268,2024-04-27,2025-06-21,122.64,weekly,success,NONE,6271
269,2024-01-21,2024-02-04,25.75,fortnightly,success,NONE,6272
269,2024-01-21,2024-02-18,25.75,fortnightly,success,NONE,6273
269,2024-01-21,2024-03-03,25.75,fortnightly,success,NONE,6274
269,2024-01-21,2024-03-17,25.75,fortnightly,success,NONE,6275
269,2024-01-21,2024-03-31,25.75,fortnightly,fail,DNH,6276
269,2024-01-21,2024-04-14,25.75,fortnightly,success,NONE,6277
269,2024-01-21,2024-04-28,25.75,fortnightly,success,NONE,6278
269,2024-01-21,2024-05-12,25.75,fortnightly,success,NONE,6279
269,2024-01-21,2024-05-26,25.75,fortnightly,success,NONE,6280
269,2024-01-21,2024-06-09,25.75,fortnightly,success,NONE,6281
269,2024-01-21,2024-06-23,25.75,fortnightly,success,NONE,6282
269,2024-01-21,2024-07-07,25.75,fortnightly,success,NONE,6283
269,2024-01-21,2024-07-21,25.75,fortnightly,success,NONE,6284
269,2024-01-21,2024-08-04,25.75,fortnightly,success,NONE,6285
269,2024-01-21,2024-08-18,25.75,fortnightly,success,NONE,6286
269,2024-01-21,2024-09-01,25.75,fortnightly,success,NONE,6287
269,2024-01-21,2024-09-15,25.75,fortnightly,success,NONE,6288
269,2024-01-21,2024-09-29,25.75,fortnightly,success,NONE,6289
269,2024-01-21,2024-10-13,25.75,fortnightly,success,NONE,6290
269,2024-01-21,2024-10-27,25.75,fortnightly,success,NONE,6291
269,2024-01-21,2024-11-10,25.75,fortnightly,success,NONE,6292
269,2024-01-21,2024-11-24,25.75,fortnightly,success,NONE,6293
269,2024-01-21,2024-12-08,25.75,fortnightly,success,NONE,6294
269,2024-01-21,2024-12-22,25.75,fortnightly,success,NONE,6295
269,2024-01-21,2025-01-05,25.75,fortnightly,success,NONE,6296
269,2024-01-21,2025-01-19,25.75,fortnightly,success,NONE,6297
269,2024-01-21,2025-02-02,25.75,fortnightly,success,NONE,6298
269,2024-01-21,2025-02-16,25.75,fortnightly,success,NONE,6299
269,2024-01-21,2025-03-02,25.75,fortnightly,success,NONE,6300
269,2024-01-21,2025-03-16,25.75,fortnightly,success,NONE,6301
269,2024-01-21,2025-03-30,25.75,fortnightly,success,NONE,6302
269,2024-01-21,2025-04-13,25.75,fortnightly,success,NONE,6303
269,2024-01-21,2025-04-27,25.75,fortnightly,fail,NSF,6304
269,2024-01-21,2025-05-11,25.75,fortnightly,success,NONE,6305
269,2024-01-21,2025-05-25,25.75,fortnightly,success,NONE,6306
269,2024-01-21,2025-06-08,25.75,fortnightly,success,NONE,6307
269,2024-01-21,2025-06-22,25.75,fortnightly,fail,NSF,6308
270,2024-01-25,2024-02-24,85.07,monthly,fail,NSF,6309
270,2024-01-25,2024-03-25,85.07,monthly,success,NONE,6310
270,2024-01-25,2024-04-24,85.07,monthly,success,NONE,6311
270,2024-01-25,2024-05-24,85.07,monthly,success,NONE,6312
270,2024-01-25,2024-06-23,85.07,monthly,fail,NSF,6313
270,2024-01-25,2024-07-23,85.07,monthly,success,NONE,6314
270,2024-01-25,2024-08-22,85.07,monthly,success,NONE,6315
270,2024-01-25,2024-09-21,85.07,monthly,success,NONE,6316
270,2024-01-25,2024-10-21,85.07,monthly,success,NONE,6317
270,2024-01-25,2024-11-20,85.07,monthly,fail,NSF,6318
270,2024-01-25,2024-12-20,85.07,monthly,success,NONE,6319
270,2024-01-25,2025-01-19,85.07,monthly,success,NONE,6320
270,2024-01-25,2025-02-18,85.07,monthly,success,NONE,6321
270,2024-01-25,2025-03-20,85.07,monthly,fail,CARD,6322
270,2024-01-25,2025-04-19,85.07,monthly,fail,CARD,6323
270,2024-01-25,2025-05-19,85.07,monthly,success,NONE,6324
270,2024-01-25,2025-06-18,85.07,monthly,fail,CARD,6325
271,2024-02-05,2024-03-06,68.06,monthly,success,NONE,6326
271,2024-02-05,2024-04-05,68.06,monthly,success,NONE,6327
271,2024-02-05,2024-05-05,68.06,monthly,success,NONE,6328
271,2024-02-05,2024-06-04,68.06,monthly,success,NONE,6329
271,2024-02-05,2024-07-04,68.06,monthly,success,NONE,6330
271,2024-02-05,2024-08-03,68.06,monthly,success,NONE,6331
271,2024-02-05,2024-09-02,68.06,monthly,success,NONE,6332
271,2024-02-05,2024-10-02,68.06,monthly,success,NONE,6333
271,2024-02-05,2024-11-01,68.06,monthly,success,NONE,6334
271,2024-02-05,2024-12-01,68.06,monthly,success,NONE,6335
271,2024-02-05,2024-12-31,68.06,monthly,success,NONE,6336
271,2024-02-05,2025-01-30,68.06,monthly,success,NONE,6337
271,2024-02-05,2025-03-01,68.06,monthly,success,NONE,6338
271,2024-02-05,2025-03-31,68.06,monthly,success,NONE,6339
271,2024-02-05,2025-04-30,68.06,monthly,success,NONE,6340
271,2024-02-05,2025-05-30,68.06,monthly,fail,CARD,6341
272,2024-05-28,2024-06-04,46.64,weekly,success,NONE,6342
272,2024-05-28,2024-06-11,46.64,weekly,success,NONE,6343
272,2024-05-28,2024-06-18,46.64,weekly,success,NONE,6344
272,2024-05-28,2024-06-25,46.64,weekly,success,NONE,6345
272,2024-05-28,2024-07-02,46.64,weekly,success,NONE,6346
272,2024-05-28,2024-07-09,46.64,weekly,success,NONE,6347
272,2024-05-28,2024-07-16,46.64,weekly,success,NONE,6348
272,2024-05-28,2024-07-23,46.64,weekly,success,NONE,6349
272,2024-05-28,2024-07-30,46.64,weekly,success,NONE,6350
272,2024-05-28,2024-08-06,46.64,weekly,success,NONE,6351
272,2024-05-28,2024-08-13,46.64,weekly,success,NONE,6352
272,2024-05-28,2024-08-20,46.64,weekly,success,NONE,6353
272,2024-05-28,2024-08-27,46.64,weekly,success,NONE,6354
272,2024-05-28,2024-09-03,46.64,weekly,success,NONE,6355
272,2024-05-28,2024-09-10,46.64,weekly,success,NONE,6356
272,2024-05-28,2024-09-17,46.64,weekly,success,NONE,6357
272,2024-05-28,2024-09-24,46.64,weekly,success,NONE,6358
272,2024-05-28,2024-10-01,46.64,weekly,success,NONE,6359
272,2024-05-28,2024-10-08,46.64,weekly,success,NONE,6360
272,2024-05-28,2024-10-15,46.64,weekly,success,NONE,6361
272,2024-05-28,2024-10-22,46.64,weekly,success,NONE,6362
272,2024-05-28,2024-10-29,46.64,weekly,success,NONE,6363
272,2024-05-28,2024-11-05,46.64,weekly,success,NONE,6364
272,2024-05-28,2024-11-12,46.64,weekly,success,NONE,6365
272,2024-05-28,2024-11-19,46.64,weekly,success,NONE,6366
272,2024-05-28,2024-11-26,46.64,weekly,success,NONE,6367
272,2024-05-28,2024-12-03,46.64,weekly,success,NONE,6368
272,2024-05-28,2024-12-10,46.64,weekly,success,NONE,6369
272,2024-05-28,2024-12-17,46.64,weekly,success,NONE,6370
272,2024-05-28,2024-12-24,46.64,weekly,success,NONE,6371
272,2024-05-28,2024-12-31,46.64,weekly,success,NONE,6372
272,2024-05-28,2025-01-07,46.64,weekly,success,NONE,6373
272,2024-05-28,2025-01-14,46.64,weekly,success,NONE,6374
272,2024-05-28,2025-01-21,46.64,weekly,success,NONE,6375
272,2024-05-28,2025-01-28,46.64,weekly,success,NONE,6376
272,2024-05-28,2025-02-04,46.64,weekly,success,NONE,6377
272,2024-05-28,2025-02-11,46.64,weekly,success,NONE,6378
272,2024-05-28,2025-02-18,46.64,weekly,success,NONE,6379
272,2024-05-28,2025-02-25,46.64,weekly,fail,DNH,6380
272,2024-05-28,2025-03-04,46.64,weekly,success,NONE,6381
272,2024-05-28,2025-03-11,46.64,weekly,success,NONE,6382
272,2024-05-28,2025-03-18,46.64,weekly,success,NONE,6383
272,2024-05-28,2025-03-25,46.64,weekly,success,NONE,6384
272,2024-05-28,2025-04-01,46.64,weekly,success,NONE,6385
272,2024-05-28,2025-04-08,46.64,weekly,success,NONE,6386
272,2024-05-28,2025-04-15,46.64,weekly,success,NONE,6387
272,2024-05-28,2025-04-22,46.64,weekly,success,NONE,6388
272,2024-05-28,2025-04-29,46.64,weekly,fail,DNH,6389
272,2024-05-28,2025-05-06,46.64,weekly,success,NONE,6390
272,2024-05-28,2025-05-13,46.64,weekly,success,NONE,6391
272,2024-05-28,2025-05-20,46.64,weekly,success,NONE,6392
272,2024-05-28,2025-05-27,46.64,weekly,success,NONE,6393
272,2024-05-28,2025-06-03,46.64,weekly,success,NONE,6394
272,2024-05-28,2025-06-10,46.64,weekly,success,NONE,6395
272,2024-05-28,2025-06-17,46.64,weekly,success,NONE,6396
272,2024-05-28,2025-06-24,46.64,weekly,success,NONE,6397
273,2024-01-05,2024-02-04,93.86,monthly,success,NONE,6398
273,2024-01-05,2024-03-05,93.86,monthly,success,NONE,6399
273,2024-01-05,2024-04-04,93.86,monthly,success,NONE,6400
273,2024-01-05,2024-05-04,93.86,monthly,success,NONE,6401
273,2024-01-05,2024-06-03,93.86,monthly,success,NONE,6402
273,2024-01-05,2024-07-03,93.86,monthly,success,NONE,6403
273,2024-01-05,2024-08-02,93.86,monthly,success,NONE,6404
273,2024-01-05,2024-09-01,93.86,monthly,success,NONE,6405
273,2024-01-05,2024-10-01,93.86,monthly,success,NONE,6406
273,2024-01-05,2024-10-31,93.86,monthly,success,NONE,6407
273,2024-01-05,2024-11-30,93.86,monthly,success,NONE,6408
273,2024-01-05,2024-12-30,93.86,monthly,success,NONE,6409
273,2024-01-05,2025-01-29,93.86,monthly,success,NONE,6410
273,2024-01-05,2025-02-28,93.86,monthly,success,NONE,6411
273,2024-01-05,2025-03-30,93.86,monthly,success,NONE,6412
273,2024-01-05,2025-04-29,93.86,monthly,fail,NSF,6413
273,2024-01-05,2025-05-29,93.86,monthly,fail,NSF,6414
274,2024-07-22,2024-08-21,41.25,monthly,success,NONE,6415
274,2024-07-22,2024-09-20,41.25,monthly,success,NONE,6416
274,2024-07-22,2024-10-20,41.25,monthly,success,NONE,6417
274,2024-07-22,2024-11-19,41.25,monthly,success,NONE,6418
274,2024-07-22,2024-12-19,41.25,monthly,success,NONE,6419
274,2024-07-22,2025-01-18,41.25,monthly,success,NONE,6420
274,2024-07-22,2025-02-17,41.25,monthly,success,NONE,6421
274,2024-07-22,2025-03-19,41.25,monthly,success,NONE,6422
274,2024-07-22,2025-04-18,41.25,monthly,success,NONE,6423
274,2024-07-22,2025-05-18,41.25,monthly,success,NONE,6424
274,2024-07-22,2025-06-17,41.25,monthly,success,NONE,6425
275,2024-07-14,2024-07-28,58.26,fortnightly,success,NONE,6426
275,2024-07-14,2024-08-11,58.26,fortnightly,success,NONE,6427
275,2024-07-14,2024-08-25,58.26,fortnightly,success,NONE,6428
275,2024-07-14,2024-09-08,58.26,fortnightly,success,NONE,6429
275,2024-07-14,2024-09-22,58.26,fortnightly,success,NONE,6430
275,2024-07-14,2024-10-06,58.26,fortnightly,success,NONE,6431
275,2024-07-14,2024-10-20,58.26,fortnightly,success,NONE,6432
275,2024-07-14,2024-11-03,58.26,fortnightly,success,NONE,6433
275,2024-07-14,2024-11-17,58.26,fortnightly,success,NONE,6434
275,2024-07-14,2024-12-01,58.26,fortnightly,fail,DNH,6435
275,2024-07-14,2024-12-15,58.26,fortnightly,success,NONE,6436
275,2024-07-14,2024-12-29,58.26,fortnightly,success,NONE,6437
275,2024-07-14,2025-01-12,58.26,fortnightly,success,NONE,6438
275,2024-07-14,2025-01-26,58.26,fortnightly,success,NONE,6439
275,2024-07-14,2025-02-09,58.26,fortnightly,success,NONE,6440
275,2024-07-14,2025-02-23,58.26,fortnightly,success,NONE,6441
275,2024-07-14,2025-03-09,58.26,fortnightly,success,NONE,6442
275,2024-07-14,2025-03-23,58.26,fortnightly,success,NONE,6443
275,2024-07-14,2025-04-06,58.26,fortnightly,success,NONE,6444
275,2024-07-14,2025-04-20,58.26,fortnightly,success,NONE,6445
275,2024-07-14,2025-05-04,58.26,fortnightly,success,NONE,6446
275,2024-07-14,2025-05-18,58.26,fortnightly,success,NONE,6447
275,2024-07-14,2025-06-01,58.26,fortnightly,success,NONE,6448
275,2024-07-14,2025-06-15,58.26,fortnightly,success,NONE,6449
276,2024-01-17,2024-01-31,108.84,fortnightly,success,NONE,6450
276,2024-01-17,2024-02-14,108.84,fortnightly,success,NONE,6451
276,2024-01-17,2024-02-28,108.84,fortnightly,success,NONE,6452
276,2024-01-17,2024-03-13,108.84,fortnightly,success,NONE,6453
276,2024-01-17,2024-03-27,108.84,fortnightly,success,NONE,6454
276,2024-01-17,2024-04-10,108.84,fortnightly,success,NONE,6455
276,2024-01-17,2024-04-24,108.84,fortnightly,success,NONE,6456
276,2024-01-17,2024-05-08,108.84,fortnightly,success,NONE,6457
276,2024-01-17,2024-05-22,108.84,fortnightly,success,NONE,6458
276,2024-01-17,2024-06-05,108.84,fortnightly,success,NONE,6459
276,2024-01-17,2024-06-19,108.84,fortnightly,success,NONE,6460
276,2024-01-17,2024-07-03,108.84,fortnightly,success,NONE,6461
276,2024-01-17,2024-07-17,108.84,fortnightly,success,NONE,6462
276,2024-01-17,2024-07-31,108.84,fortnightly,success,NONE,6463
276,2024-01-17,2024-08-14,108.84,fortnightly,success,NONE,6464
276,2024-01-17,2024-08-28,108.84,fortnightly,success,NONE,6465
276,2024-01-17,2024-09-11,108.84,fortnightly,success,NONE,6466
276,2024-01-17,2024-09-25,108.84,fortnightly,success,NONE,6467
276,2024-01-17,2024-10-09,108.84,fortnightly,success,NONE,6468
276,2024-01-17,2024-10-23,108.84,fortnightly,success,NONE,6469
276,2024-01-17,2024-11-06,108.84,fortnightly,success,NONE,6470
276,2024-01-17,2024-11-20,108.84,fortnightly,success,NONE,6471
276,2024-01-17,2024-12-04,108.84,fortnightly,success,NONE,6472
276,2024-01-17,2024-12-18,108.84,fortnightly,success,NONE,6473
276,2024-01-17,2025-01-01,108.84,fortnightly,success,NONE,6474
276,2024-01-17,2025-01-15,108.84,fortnightly,success,NONE,6475
276,2024-01-17,2025-01-29,108.84,fortnightly,success,NONE,6476
276,2024-01-17,2025-02-12,108.84,fortnightly,fail,DNH,6477
276,2024-01-17,2025-02-26,108.84,fortnightly,success,NONE,6478
276,2024-01-17,2025-03-12,108.84,fortnightly,success,NONE,6479
276,2024-01-17,2025-03-26,108.84,fortnightly,success,NONE,6480
276,2024-01-17,2025-04-09,108.84,fortnightly,fail,NSF,6481
276,2024-01-17,2025-04-23,108.84,fortnightly,success,NONE,6482
276,2024-01-17,2025-05-07,108.84,fortnightly,success,NONE,6483
276,2024-01-17,2025-05-21,108.84,fortnightly,success,NONE,6484
276,2024-01-17,2025-06-04,108.84,fortnightly,success,NONE,6485
276,2024-01-17,2025-06-18,108.84,fortnightly,success,NONE,6486
277,2024-07-11,2024-08-10,55.19,monthly,success,NONE,6487
277,2024-07-11,2024-09-09,55.19,monthly,success,NONE,6488
277,2024-07-11,2024-10-09,55.19,monthly,success,NONE,6489
277,2024-07-11,2024-11-08,55.19,monthly,fail,NSF,6490
277,2024-07-11,2024-12-08,55.19,monthly,success,NONE,6491
277,2024-07-11,2025-01-07,55.19,monthly,success,NONE,6492
277,2024-07-11,2025-02-06,55.19,monthly,fail,DNH,6493
277,2024-07-11,2025-03-08,55.19,monthly,success,NONE,6494
277,2024-07-11,2025-04-07,55.19,monthly,success,NONE,6495
277,2024-07-11,2025-05-07,55.19,monthly,success,NONE,6496
277,2024-07-11,2025-06-06,55.19,monthly,success,NONE,6497
278,2024-09-16,2024-10-16,136.83,monthly,success,NONE,6498
278,2024-09-16,2024-11-15,136.83,monthly,fail,NSF,6499
278,2024-09-16,2024-12-15,136.83,monthly,success,NONE,6500
278,2024-09-16,2025-01-14,136.83,monthly,fail,NSF,6501
278,2024-09-16,2025-02-13,136.83,monthly,fail,NSF,6502
278,2024-09-16,2025-03-15,136.83,monthly,fail,NSF,6503
278,2024-09-16,2025-04-14,136.83,monthly,success,NONE,6504
278,2024-09-16,2025-05-14,136.83,monthly,fail,NSF,6505
278,2024-09-16,2025-06-13,136.83,monthly,fail,NSF,6506
279,2024-03-25,2024-04-08,72.05,fortnightly,success,NONE,6507
279,2024-03-25,2024-04-22,72.05,fortnightly,success,NONE,6508
279,2024-03-25,2024-05-06,72.05,fortnightly,success,NONE,6509
279,2024-03-25,2024-05-20,72.05,fortnightly,fail,NSF,6510
279,2024-03-25,2024-06-03,72.05,fortnightly,success,NONE,6511
279,2024-03-25,2024-06-17,72.05,fortnightly,success,NONE,6512
279,2024-03-25,2024-07-01,72.05,fortnightly,success,NONE,6513
279,2024-03-25,2024-07-15,72.05,fortnightly,success,NONE,6514
279,2024-03-25,2024-07-29,72.05,fortnightly,success,NONE,6515
279,2024-03-25,2024-08-12,72.05,fortnightly,fail,NSF,6516
279,2024-03-25,2024-08-26,72.05,fortnightly,success,NONE,6517
279,2024-03-25,2024-09-09,72.05,fortnightly,success,NONE,6518
279,2024-03-25,2024-09-23,72.05,fortnightly,success,NONE,6519
279,2024-03-25,2024-10-07,72.05,fortnightly,success,NONE,6520
279,2024-03-25,2024-10-21,72.05,fortnightly,success,NONE,6521
279,2024-03-25,2024-11-04,72.05,fortnightly,success,NONE,6522
279,2024-03-25,2024-11-18,72.05,fortnightly,success,NONE,6523
279,2024-03-25,2024-12-02,72.05,fortnightly,success,NONE,6524
279,2024-03-25,2024-12-16,72.05,fortnightly,success,NONE,6525
279,2024-03-25,2024-12-30,72.05,fortnightly,success,NONE,6526
279,2024-03-25,2025-01-13,72.05,fortnightly,fail,NSF,6527
279,2024-03-25,2025-01-27,72.05,fortnightly,success,NONE,6528
279,2024-03-25,2025-02-10,72.05,fortnightly,success,NONE,6529
